NOP: 60
NINT: 18
0 268 1
268 507 2
507 714 3
714 877 4
877 1093 5
1093 1099 6
1099 1134 7
1134 1153 8
1153 1436 9
1436 1733 10
1733 1947 9
1947 2286 8
2286 2324 7
2324 2528 6
2528 2680 5
2680 2837 4
2837 3126 3
3126 300000 2
1 17 278
2 64 1670
3 37 141
4 48 1728
5 96 1215
6 89 1110
7 87 473
8 97 563
9 25 1427
10 49 501
11 93 1697
12 50 1129
13 83 1483
14 83 550
15 94 1068
16 87 1368
17 86 891
18 64 632
19 49 737
20 48 1752
21 43 1297
22 17 956
23 95 1756
24 22 591
25 40 824
26 4 1518
27 42 355
28 48 699
29 81 999
30 33 161
31 92 569
32 96 188
33 46 1145
34 90 218
35 37 1506
36 86 1404
37 8 1181
38 51 319
39 87 1177
40 12 1400
41 70 99
42 79 1348
43 92 354
44 13 782
45 58 1366
46 72 905
47 92 1357
48 55 1450
49 45 1705
50 97 1193
51 87 689
52 28 823
53 24 1664
54 98 1674
55 16 1754
56 57 1035
57 25 1723
58 54 757
59 3 1587
60 77 1266
