NOP: 60
NINT: 19
0 100 1
100 155 2
155 363 3
363 657 4
657 829 5
829 887 6
887 927 7
927 1152 8
1152 1162 9
1162 1201 10
1201 1496 9
1496 1632 8
1632 1887 7
1887 1912 6
1912 2090 5
2090 2372 4
2372 2640 3
2640 2675 2
2675 300000 1
1 45 1186
2 83 221
3 18 1043
4 82 1210
5 52 437
6 95 667
7 62 1074
8 71 1526
9 6 657
10 18 450
11 81 1227
12 84 815
13 9 1163
14 41 1444
15 96 1371
16 65 1055
17 84 586
18 22 990
19 25 1009
20 11 1416
21 91 395
22 47 1411
23 97 1331
24 13 1016
25 65 1321
26 46 733
27 33 1445
28 80 975
29 58 538
30 6 1370
31 10 345
32 25 1503
33 77 1220
34 67 1029
35 59 72
36 65 610
37 13 963
38 98 798
39 18 1052
40 45 1183
41 99 565
42 54 1177
43 4 174
44 49 795
45 58 773
46 68 1534
47 46 175
48 2 238
49 22 42
50 96 589
51 98 1031
52 29 986
53 64 1418
54 20 1411
55 35 883
56 16 1450
57 50 531
58 60 399
59 96 1418
60 62 1410
