NOP: 60
NINT: 19
0 247 1
247 362 2
362 590 3
590 735 4
735 736 5
736 895 6
895 961 7
961 1007 8
1007 1032 9
1032 1334 10
1334 1545 9
1545 1795 8
1795 1983 7
1983 2207 6
2207 2387 5
2387 2666 4
2666 2917 3
2917 3044 2
3044 300000 1
1 92 817
2 2 605
3 27 809
4 47 219
5 83 1145
6 36 530
7 47 1157
8 22 1293
9 38 1327
10 33 540
11 33 865
12 1 1101
13 3 974
14 38 1519
15 32 1280
16 12 618
17 57 435
18 88 953
19 21 249
20 6 1397
21 31 232
22 73 1362
23 51 969
24 79 764
25 86 520
26 35 559
27 76 349
28 61 896
29 39 846
30 32 860
31 60 678
32 87 225
33 66 526
34 6 870
35 34 1230
36 87 533
37 44 1518
38 44 955
39 81 1173
40 47 208
41 29 232
42 60 1101
43 92 336
44 58 1229
45 96 1271
46 17 1061
47 87 1315
48 70 1072
49 57 1346
50 69 87
51 51 973
52 60 505
53 61 1370
54 62 909
55 80 214
56 81 503
57 20 758
58 53 1067
59 64 530
60 57 1510
