NOP: 60
NINT: 19
0 129 1
129 299 2
299 506 3
506 598 4
598 771 5
771 1055 6
1055 1089 7
1089 1403 8
1403 1676 9
1676 1700 10
1700 1859 9
1859 2012 8
2012 2210 7
2210 2239 6
2239 2294 5
2294 2517 4
2517 2600 3
2600 2647 2
2647 300000 1
1 97 962
2 87 1605
3 46 1587
4 35 1593
5 36 621
6 96 1489
7 39 312
8 88 931
9 54 800
10 48 1616
11 41 515
12 44 654
13 6 1369
14 96 140
15 26 1337
16 37 484
17 36 322
18 69 198
19 64 437
20 58 1660
21 76 1241
22 79 330
23 42 1439
24 76 1642
25 24 1161
26 94 1279
27 96 722
28 1 724
29 87 755
30 89 613
31 1 1319
32 51 192
33 88 1149
34 90 111
35 34 800
36 6 1541
37 91 967
38 20 637
39 81 1510
40 77 1402
41 17 421
42 63 249
43 71 357
44 75 453
45 79 190
46 62 1019
47 35 167
48 9 1118
49 23 778
50 83 1466
51 64 1115
52 97 1573
53 51 1132
54 92 140
55 83 612
56 5 853
57 44 1340
58 73 1112
59 5 1409
60 33 550
