NOP: 60
NINT: 19
0 246 1
246 322 2
322 422 3
422 613 4
613 887 5
887 1000 6
1000 1037 7
1037 1109 8
1109 1238 9
1238 1379 10
1379 1486 9
1486 1618 8
1618 1800 7
1800 1952 6
1952 2123 5
2123 2127 4
2127 2284 3
2284 2531 2
2531 300000 1
1 21 870
2 66 110
3 46 598
4 98 419
5 7 461
6 22 386
7 95 1316
8 54 234
9 29 631
10 2 525
11 88 269
12 38 265
13 83 312
14 90 991
15 75 1223
16 24 1318
17 70 1102
18 95 577
19 75 448
20 44 268
21 20 736
22 35 528
23 15 737
24 78 735
25 68 750
26 17 902
27 10 501
28 43 594
29 9 1136
30 25 751
31 40 365
32 50 1175
33 39 1386
34 31 341
35 80 1212
36 70 1240
37 53 941
38 15 55
39 34 45
40 88 708
41 78 1010
42 8 89
43 51 1258
44 5 650
45 26 272
46 51 339
47 14 759
48 39 1144
49 77 394
50 97 616
51 12 649
52 3 320
53 96 910
54 28 678
55 31 632
56 58 1156
57 62 704
58 36 508
59 31 981
60 28 1325
