NOP: 60
NINT: 18
0 221 2
221 317 3
317 441 4
441 665 5
665 912 6
912 1021 7
1021 1084 8
1084 1311 9
1311 1555 10
1555 1811 9
1811 2077 8
2077 2188 7
2188 2198 6
2198 2293 5
2293 2395 4
2395 2455 3
2455 2499 2
2499 300000 1
1 95 1400
2 46 72
3 37 707
4 81 428
5 63 1186
6 29 907
7 40 1207
8 87 443
9 94 229
10 13 1052
11 13 102
12 41 589
13 47 798
14 52 532
15 14 1005
16 11 1215
17 83 900
18 53 605
19 60 823
20 81 823
21 51 482
22 17 1255
23 51 69
24 93 674
25 71 757
26 73 1170
27 94 339
28 39 1254
29 67 737
30 41 899
31 41 731
32 54 296
33 3 964
34 8 1056
35 45 1362
36 88 1165
37 23 863
38 50 1169
39 19 402
40 19 189
41 99 209
42 6 1365
43 35 603
44 53 637
45 21 327
46 7 1254
47 21 1286
48 67 1047
49 78 234
50 94 567
51 82 730
52 99 643
53 11 1100
54 78 260
55 91 1083
56 86 324
57 59 849
58 14 1461
59 24 1300
60 17 82
