NOP: 60
NINT: 18
0 14 2
14 295 3
295 301 4
301 409 5
409 692 6
692 833 7
833 936 8
936 1165 9
1165 1300 10
1300 1430 9
1430 1563 8
1563 1635 7
1635 1824 6
1824 1835 5
1835 2113 4
2113 2208 3
2208 2237 2
2237 300000 1
1 5 1180
2 40 527
3 36 88
4 62 876
5 54 266
6 53 733
7 97 1173
8 79 1206
9 50 1231
10 15 276
11 75 1105
12 29 626
13 91 121
14 60 66
15 80 374
16 68 502
17 81 922
18 79 1266
19 58 1297
20 10 208
21 16 261
22 19 70
23 10 699
24 30 1168
25 59 329
26 25 1129
27 12 243
28 7 1236
29 36 744
30 74 870
31 44 581
32 78 466
33 49 1289
34 61 689
35 3 285
36 84 1168
37 88 1361
38 56 207
39 27 792
40 2 997
41 43 105
42 47 1201
43 86 727
44 82 421
45 49 485
46 39 822
47 19 1059
48 70 83
49 48 142
50 57 915
51 69 288
52 73 590
53 29 308
54 21 719
55 21 466
56 68 191
57 10 61
58 20 646
59 94 1431
60 15 1018
