NOP: 60
NINT: 17
0 143 2
143 263 3
263 379 4
379 381 5
381 460 6
460 521 7
521 652 8
652 731 9
731 764 10
764 778 9
778 894 8
894 1065 7
1065 1130 6
1130 1368 5
1368 1379 4
1379 1618 3
1618 300000 2
1 59 201
2 40 1370
3 42 936
4 26 67
5 6 1402
6 35 686
7 12 990
8 25 865
9 82 697
10 2 291
11 31 1188
12 38 1414
13 83 878
14 82 423
15 13 221
16 46 459
17 33 653
18 65 933
19 67 344
20 78 1319
21 41 1369
22 19 826
23 61 475
24 68 237
25 6 88
26 98 218
27 31 88
28 43 1247
29 1 499
30 18 1060
31 70 742
32 63 595
33 90 680
34 80 1036
35 97 934
36 7 411
37 43 821
38 83 258
39 79 87
40 28 1424
41 22 999
42 27 1166
43 57 266
44 21 202
45 17 1358
46 65 359
47 85 1017
48 62 156
49 65 977
50 21 130
51 81 1328
52 6 444
53 61 603
54 74 1380
55 85 1393
56 27 85
57 80 856
58 80 1008
59 14 448
60 20 461
