NOP: 60
NINT: 18
0 225 1
225 334 2
334 565 3
565 636 4
636 764 5
764 852 6
852 921 7
921 1200 8
1200 1362 9
1362 1568 10
1568 1631 9
1631 1808 8
1808 2035 7
2035 2248 6
2248 2294 5
2294 2362 4
2362 2387 3
2387 300000 2
1 48 195
2 39 955
3 94 1134
4 57 451
5 28 833
6 12 955
7 77 1194
8 29 634
9 66 781
10 1 379
11 73 628
12 32 1525
13 16 208
14 71 883
15 57 1234
16 83 1339
17 14 1357
18 97 1333
19 96 1302
20 34 35
21 94 1411
22 70 696
23 82 564
24 45 1461
25 32 1512
26 17 312
27 53 972
28 96 502
29 51 433
30 24 851
31 64 939
32 77 1152
33 47 292
34 25 1064
35 94 298
36 25 298
37 72 502
38 31 1509
39 68 1037
40 52 1165
41 69 1596
42 43 775
43 4 984
44 63 599
45 97 1053
46 60 377
47 21 1471
48 45 200
49 70 137
50 62 1050
51 96 416
52 51 812
53 27 134
54 69 969
55 94 1309
56 70 188
57 2 528
58 96 1313
59 36 989
60 65 164
