NOP: 60
NINT: 18
0 141 1
141 166 2
166 235 3
235 564 4
564 809 5
809 1064 6
1064 1290 7
1290 1603 8
1603 1671 9
1671 1785 10
1785 1971 9
1971 1982 8
1982 2045 7
2045 2137 6
2137 2356 5
2356 2465 4
2465 2591 3
2591 300000 2
1 87 599
2 21 583
3 63 1172
4 57 1358
5 79 847
6 48 1019
7 10 311
8 58 441
9 39 196
10 84 1511
11 58 155
12 23 1617
13 73 851
14 85 407
15 7 1224
16 16 50
17 37 443
18 34 1246
19 69 717
20 31 238
21 86 1491
22 5 1452
23 64 103
24 80 679
25 65 1393
26 28 1410
27 65 921
28 8 1403
29 87 739
30 62 1595
31 39 841
32 79 1642
33 96 151
34 19 21
35 80 623
36 95 1123
37 30 922
38 97 1185
39 40 357
40 34 185
41 8 727
42 58 1585
43 18 830
44 5 728
45 44 66
46 63 761
47 67 1326
48 85 1052
49 99 1091
50 48 1209
51 90 480
52 77 1342
53 73 264
54 98 1620
55 95 1375
56 28 1075
57 91 1393
58 44 1538
59 31 405
60 74 1478
