NOP: 60
NINT: 19
0 88 1
88 139 2
139 293 3
293 381 4
381 579 5
579 729 6
729 913 7
913 1004 8
1004 1131 9
1131 1145 10
1145 1182 9
1182 1346 8
1346 1443 7
1443 1710 6
1710 1798 5
1798 1945 4
1945 2046 3
2046 2108 2
2108 300000 1
1 57 1032
2 49 852
3 67 270
4 22 820
5 92 234
6 35 580
7 30 827
8 99 518
9 41 262
10 5 1078
11 28 1031
12 78 519
13 55 416
14 3 393
15 21 345
16 70 1036
17 25 1398
18 58 487
19 79 996
20 16 1428
21 3 903
22 84 1202
23 40 127
24 58 357
25 65 497
26 82 708
27 61 1013
28 76 264
29 38 1430
30 96 200
31 74 594
32 98 363
33 79 965
34 94 437
35 71 619
36 16 962
37 26 1273
38 4 1428
39 75 1387
40 27 991
41 20 22
42 35 1014
43 28 914
44 38 714
45 90 1266
46 11 864
47 6 288
48 93 394
49 40 864
50 9 1427
51 38 1395
52 8 123
53 35 590
54 42 548
55 47 826
56 96 113
57 7 194
58 32 486
59 36 1115
60 57 1133
