NOP: 60
NINT: 18
0 251 2
251 402 3
402 546 4
546 612 5
612 758 6
758 922 7
922 1082 8
1082 1245 9
1245 1457 10
1457 1646 9
1646 1835 8
1835 2103 7
2103 2192 6
2192 2431 5
2431 2704 4
2704 2957 3
2957 3239 2
3239 300000 1
1 20 301
2 37 1100
3 86 826
4 67 257
5 89 1542
6 35 987
7 45 717
8 43 355
9 32 432
10 48 1226
11 95 374
12 40 675
13 41 1260
14 62 1142
15 21 190
16 49 1338
17 59 269
18 39 1369
19 38 1060
20 2 724
21 88 584
22 75 1454
23 75 515
24 79 1070
25 82 541
26 64 602
27 31 1543
28 76 150
29 62 191
30 59 1180
31 19 418
32 26 1012
33 20 1425
34 18 1461
35 89 1521
36 31 736
37 75 401
38 85 351
39 61 267
40 12 106
41 88 966
42 34 504
43 84 1293
44 63 974
45 39 1094
46 28 1550
47 34 294
48 86 1334
49 80 1347
50 89 1183
51 14 1429
52 64 716
53 95 138
54 13 897
55 7 602
56 63 177
57 74 893
58 45 440
59 37 958
60 67 1154
