NOP: 60
NINT: 19
0 290 1
290 310 2
310 572 3
572 862 4
862 1177 5
1177 1245 6
1245 1449 7
1449 1501 8
1501 1734 9
1734 1923 10
1923 2169 9
2169 2410 8
2410 2416 7
2416 2726 6
2726 2840 5
2840 3076 4
3076 3167 3
3167 3310 2
3310 300000 1
1 62 379
2 57 1037
3 14 665
4 21 503
5 35 608
6 68 387
7 9 1247
8 78 355
9 67 1566
10 48 578
11 43 655
12 20 144
13 14 315
14 7 1501
15 88 450
16 33 1340
17 80 1479
18 18 688
19 99 1461
20 95 1044
21 86 852
22 37 1218
23 66 119
24 4 63
25 42 257
26 50 1228
27 73 75
28 79 1011
29 66 1374
30 9 1139
31 85 881
32 12 227
33 48 1473
34 37 924
35 58 159
36 64 1529
37 59 83
38 23 228
39 15 158
40 94 379
41 33 1022
42 78 597
43 53 279
44 46 619
45 96 427
46 62 877
47 62 205
48 84 647
49 41 299
50 62 554
51 75 1187
52 99 813
53 67 502
54 51 589
55 31 505
56 32 809
57 79 698
58 77 1297
59 60 1336
60 22 143
