NOP: 60
NINT: 18
0 167 1
167 244 2
244 498 3
498 544 4
544 779 5
779 878 6
878 1135 7
1135 1449 8
1449 1570 9
1570 1602 10
1602 1802 9
1802 1952 8
1952 2106 7
2106 2261 6
2261 2286 5
2286 2379 4
2379 2451 3
2451 300000 2
1 64 591
2 26 1089
3 54 470
4 57 276
5 14 570
6 72 692
7 91 966
8 95 732
9 80 826
10 95 103
11 37 713
12 46 1337
13 87 1076
14 43 84
15 54 846
16 1 191
17 96 464
18 33 477
19 5 1238
20 90 1185
21 65 1371
22 60 1125
23 51 989
24 98 821
25 19 1393
26 1 1466
27 69 1083
28 15 958
29 51 1356
30 40 1502
31 20 1578
32 6 712
33 86 1384
34 48 90
35 10 1569
36 66 789
37 17 908
38 77 367
39 65 517
40 41 262
41 45 1088
42 15 1500
43 84 623
44 32 176
45 75 844
46 10 1234
47 9 1094
48 18 323
49 67 995
50 78 376
51 67 725
52 84 1558
53 96 1335
54 71 1535
55 98 504
56 16 1285
57 28 254
58 62 320
59 97 1527
60 76 155
