NOP: 60
NINT: 18
0 265 2
265 301 3
301 402 4
402 543 5
543 782 6
782 1062 7
1062 1326 8
1326 1359 9
1359 1484 10
1484 1504 9
1504 1765 8
1765 1981 7
1981 2168 6
2168 2394 5
2394 2440 4
2440 2615 3
2615 2758 2
2758 300000 1
1 35 1284
2 64 157
3 27 655
4 23 665
5 8 834
6 60 1030
7 74 1342
8 14 208
9 19 1275
10 33 1152
11 42 90
12 44 383
13 71 145
14 94 854
15 43 1266
16 66 626
17 37 436
18 80 703
19 2 294
20 63 589
21 34 835
22 80 504
23 37 249
24 49 567
25 18 1083
26 1 465
27 34 1404
28 66 622
29 19 793
30 66 1205
31 74 659
32 75 243
33 27 817
34 4 255
35 58 1338
36 73 442
37 94 1347
38 41 521
39 43 1207
40 87 1325
41 86 984
42 68 720
43 11 332
44 62 1092
45 2 395
46 63 695
47 12 510
48 41 1342
49 1 1024
50 84 1077
51 60 987
52 65 257
53 40 1335
54 13 671
55 99 329
56 66 335
57 95 509
58 8 1259
59 90 145
60 15 243
