NOP: 60
NINT: 18
0 110 2
110 268 3
268 457 4
457 746 5
746 844 6
844 1065 7
1065 1131 8
1131 1140 9
1140 1361 10
1361 1648 9
1648 1875 8
1875 2011 7
2011 2218 6
2218 2395 5
2395 2396 4
2396 2565 3
2565 2640 2
2640 300000 1
1 91 588
2 12 352
3 4 225
4 62 1234
5 22 461
6 69 985
7 47 1362
8 43 1388
9 4 121
10 39 473
11 93 1478
12 84 1125
13 75 1071
14 46 770
15 77 363
16 47 835
17 54 881
18 35 1475
19 15 1320
20 70 1051
21 6 24
22 93 841
23 11 347
24 16 813
25 23 1095
26 57 1342
27 94 1180
28 29 1456
29 98 624
30 62 924
31 33 161
32 89 1263
33 57 979
34 22 557
35 54 202
36 87 638
37 68 70
38 24 579
39 21 579
40 55 741
41 82 1488
42 32 863
43 39 772
44 45 102
45 63 94
46 35 1267
47 93 769
48 52 111
49 49 859
50 14 218
51 72 382
52 50 707
53 67 1419
54 15 502
55 5 503
56 68 993
57 38 636
58 83 275
59 90 684
60 16 601
