NOP: 60
NINT: 18
0 184 1
184 374 2
374 474 3
474 723 4
723 918 5
918 1047 6
1047 1094 7
1094 1207 8
1207 1380 9
1380 1633 10
1633 1686 9
1686 1739 8
1739 1854 7
1854 2049 6
2049 2210 5
2210 2270 4
2270 2359 3
2359 300000 2
1 67 380
2 75 1211
3 11 130
4 2 1274
5 77 146
6 12 115
7 96 1011
8 70 219
9 59 772
10 97 109
11 32 1286
12 29 191
13 15 728
14 33 316
15 28 132
16 21 186
17 43 358
18 68 1319
19 77 105
20 78 896
21 5 138
22 67 476
23 43 675
24 25 859
25 98 592
26 54 1075
27 15 868
28 38 1276
29 21 1084
30 14 1160
31 30 437
32 16 721
33 92 138
34 16 212
35 43 915
36 45 606
37 19 627
38 47 167
39 27 139
40 57 279
41 21 758
42 51 176
43 32 421
44 48 182
45 52 1297
46 60 300
47 63 635
48 15 1127
49 27 425
50 42 837
51 25 381
52 4 94
53 95 1097
54 98 512
55 31 269
56 2 782
57 78 1194
58 72 1193
59 80 646
60 8 818
