NOP: 60
NINT: 18
0 244 1
244 425 2
425 656 3
656 842 4
842 879 5
879 1155 6
1155 1386 7
1386 1614 8
1614 1749 9
1749 2026 10
2026 2048 9
2048 2338 8
2338 2443 7
2443 2694 6
2694 2987 5
2987 3179 4
3179 3300 3
3300 300000 2
1 95 904
2 1 455
3 88 615
4 68 1200
5 57 1051
6 8 129
7 48 1422
8 48 67
9 54 710
10 35 1385
11 47 1040
12 27 316
13 13 838
14 91 1143
15 26 1188
16 35 696
17 26 867
18 49 961
19 39 945
20 25 933
21 36 735
22 37 1028
23 26 198
24 6 189
25 25 892
26 95 1115
27 56 635
28 34 1071
29 72 1344
30 36 233
31 72 639
32 36 1013
33 17 193
34 69 154
35 83 1448
36 48 1194
37 58 1163
38 73 1352
39 97 1291
40 49 604
41 67 642
42 62 1129
43 47 1436
44 68 1224
45 46 1153
46 70 625
47 31 1146
48 30 168
49 75 990
50 40 1092
51 45 989
52 76 1252
53 66 257
54 36 529
55 66 256
56 38 496
57 19 1185
58 21 1070
59 54 861
60 70 586
