NOP: 60
NINT: 17
0 269 2
269 464 3
464 718 4
718 902 5
902 1173 6
1173 1346 7
1346 1405 8
1405 1597 9
1597 1842 10
1842 2046 9
2046 2095 8
2095 2350 7
2350 2527 6
2527 2716 5
2716 2907 4
2907 3108 3
3108 300000 2
1 37 219
2 77 673
3 82 573
4 27 57
5 18 863
6 23 1571
7 95 702
8 40 636
9 79 480
10 28 750
11 50 189
12 64 360
13 29 1406
14 88 1424
15 14 1384
16 84 1243
17 46 1087
18 7 250
19 85 992
20 84 90
21 60 1111
22 44 1123
23 80 830
24 33 66
25 13 1552
26 46 445
27 26 1268
28 31 1571
29 66 1259
30 19 756
31 90 1319
32 50 1495
33 74 437
34 70 707
35 67 713
36 37 332
37 36 502
38 84 749
39 12 474
40 23 434
41 78 623
42 69 1546
43 89 1049
44 30 168
45 89 303
46 31 508
47 76 814
48 75 1506
49 87 1495
50 4 977
51 94 811
52 56 761
53 45 1365
54 36 1103
55 61 920
56 58 593
57 23 329
58 62 242
59 55 169
60 59 64
