NOP: 60
NINT: 18
0 60 1
60 300 2
300 455 3
455 596 4
596 774 5
774 786 6
786 1072 7
1072 1217 8
1217 1458 9
1458 1483 10
1483 1647 9
1647 1902 8
1902 2050 7
2050 2342 6
2342 2374 5
2374 2459 4
2459 2612 3
2612 300000 2
1 70 384
2 87 731
3 21 894
4 63 730
5 43 1408
6 54 1471
7 8 96
8 38 93
9 38 341
10 12 396
11 80 776
12 86 1335
13 45 279
14 55 875
15 24 437
16 64 419
17 89 870
18 27 325
19 51 505
20 68 1422
21 40 263
22 26 148
23 92 1206
24 8 462
25 58 680
26 98 1271
27 41 120
28 14 905
29 64 1341
30 3 542
31 93 511
32 31 922
33 47 430
34 6 642
35 70 87
36 21 398
37 21 1448
38 53 1275
39 15 471
40 9 1306
41 88 581
42 53 330
43 13 245
44 42 532
45 75 877
46 39 301
47 55 899
48 40 503
49 65 310
50 3 30
51 98 705
52 80 1102
53 44 261
54 4 597
55 73 1349
56 92 1022
57 52 355
58 52 1322
59 87 1317
60 74 719
