NOP: 60
NINT: 17
0 293 2
293 519 3
519 764 4
764 952 5
952 1122 6
1122 1224 7
1224 1520 8
1520 1603 9
1603 1868 10
1868 2175 9
2175 2210 8
2210 2369 7
2369 2560 6
2560 2668 5
2668 2710 4
2710 2772 3
2772 300000 2
1 92 1056
2 84 980
3 86 961
4 23 1199
5 62 662
6 19 1172
7 79 281
8 5 1162
9 21 975
10 93 1180
11 48 772
12 36 1403
13 36 162
14 53 1319
15 85 748
16 17 1002
17 52 1486
18 30 695
19 64 563
20 66 1437
21 30 616
22 53 339
23 48 316
24 60 499
25 15 728
26 39 741
27 23 1492
28 60 450
29 80 231
30 53 576
31 68 228
32 94 894
33 69 1469
34 50 883
35 35 1025
36 72 993
37 33 742
38 55 449
39 35 751
40 90 607
41 94 1494
42 31 1419
43 32 223
44 92 687
45 43 562
46 42 673
47 71 178
48 32 590
49 62 111
50 25 91
51 14 362
52 36 448
53 83 246
54 47 318
55 18 150
56 11 1306
57 48 699
58 54 863
59 69 723
60 70 920
