NOP: 60
NINT: 19
0 254 1
254 465 2
465 575 3
575 835 4
835 1125 5
1125 1239 6
1239 1379 7
1379 1447 8
1447 1683 9
1683 1807 10
1807 1832 9
1832 1903 8
1903 2129 7
2129 2165 6
2165 2205 5
2205 2450 4
2450 2514 3
2514 2678 2
2678 300000 1
1 94 131
2 61 735
3 71 1194
4 21 311
5 56 705
6 45 960
7 61 1289
8 4 826
9 32 109
10 55 1447
11 40 614
12 94 158
13 67 919
14 59 1391
15 66 495
16 98 1564
17 99 504
18 77 539
19 60 1130
20 93 1451
21 13 72
22 52 444
23 16 623
24 39 1519
25 88 413
26 48 1479
27 65 967
28 84 506
29 66 124
30 15 1032
31 65 807
32 20 1195
33 10 801
34 2 184
35 19 1035
36 24 1494
37 64 230
38 67 656
39 55 424
40 35 1241
41 1 1211
42 91 1302
43 55 832
44 56 953
45 68 1479
46 66 1025
47 32 1014
48 5 1212
49 65 961
50 53 131
51 96 832
52 24 160
53 25 683
54 12 475
55 81 1371
56 12 1207
57 82 1572
58 91 1214
59 94 1122
60 98 583
