NOP: 60
NINT: 19
0 23 1
23 247 2
247 258 3
258 383 4
383 482 5
482 520 6
520 522 7
522 684 8
684 912 9
912 1092 10
1092 1366 9
1366 1539 8
1539 1615 7
1615 1748 6
1748 1786 5
1786 1813 4
1813 1994 3
1994 2160 2
2160 300000 1
1 96 393
2 59 1161
3 97 478
4 39 849
5 13 312
6 88 120
7 12 1275
8 14 1352
9 25 891
10 89 560
11 94 278
12 98 1015
13 57 394
14 40 423
15 34 240
16 68 379
17 19 1212
18 66 1057
19 33 378
20 9 817
21 31 188
22 20 1166
23 10 972
24 53 496
25 2 580
26 89 661
27 28 457
28 45 91
29 70 756
30 65 1148
31 70 1288
32 27 757
33 72 1220
34 99 840
35 79 166
36 41 1049
37 35 611
38 35 606
39 24 669
40 33 849
41 1 1196
42 84 1195
43 22 606
44 18 786
45 87 691
46 11 1384
47 69 657
48 31 1132
49 10 162
50 77 375
51 57 657
52 58 254
53 56 346
54 55 227
55 11 931
56 14 427
57 49 1045
58 25 170
59 7 1378
60 48 831
