NOP: 60
NINT: 19
0 294 1
294 469 2
469 569 3
569 727 4
727 968 5
968 981 6
981 1037 7
1037 1308 8
1308 1341 9
1341 1501 10
1501 1665 9
1665 1748 8
1748 1791 7
1791 1872 6
1872 1917 5
1917 2063 4
2063 2177 3
2177 2273 2
2273 300000 1
1 83 146
2 19 897
3 97 1418
4 75 231
5 23 1438
6 10 1066
7 8 60
8 67 1331
9 80 672
10 24 1059
11 44 1508
12 16 611
13 73 356
14 55 1092
15 83 1436
16 44 996
17 26 922
18 9 143
19 47 1511
20 55 166
21 91 1385
22 83 1462
23 98 459
24 3 222
25 41 860
26 5 692
27 81 503
28 76 202
29 64 292
30 48 72
31 97 447
32 85 1355
33 20 1179
34 77 458
35 49 1271
36 56 389
37 49 998
38 49 814
39 45 1387
40 13 126
41 7 564
42 87 274
43 34 1085
44 99 1069
45 6 269
46 10 94
47 78 993
48 54 606
49 99 301
50 18 1166
51 72 182
52 28 1146
53 43 321
54 95 1365
55 6 714
56 30 118
57 25 158
58 75 665
59 28 134
60 95 946
