NOP: 60
NINT: 18
0 260 1
260 388 2
388 498 3
498 528 4
528 772 5
772 940 6
940 1031 7
1031 1065 8
1065 1152 9
1152 1255 10
1255 1276 9
1276 1531 8
1531 1710 7
1710 1736 6
1736 1780 5
1780 1842 4
1842 1895 3
1895 300000 2
1 69 933
2 48 598
3 40 384
4 39 1032
5 6 1029
6 80 305
7 50 690
8 71 999
9 38 668
10 62 835
11 64 303
12 8 1081
13 47 1087
14 81 270
15 59 1392
16 18 1334
17 24 1016
18 15 441
19 32 247
20 34 603
21 88 89
22 82 340
23 90 181
24 31 704
25 22 174
26 8 74
27 6 143
28 53 810
29 42 1423
30 79 363
31 23 180
32 4 1175
33 72 1228
34 45 291
35 6 606
36 25 670
37 31 1359
38 98 1271
39 49 991
40 88 760
41 19 89
42 70 550
43 6 494
44 85 886
45 79 908
46 58 945
47 3 1105
48 95 304
49 95 977
50 39 356
51 29 1224
52 77 224
53 26 540
54 66 186
55 34 944
56 63 935
57 77 174
58 5 1061
59 98 1367
60 87 677
