NOP: 60
NINT: 18
0 153 1
153 221 2
221 332 3
332 435 4
435 523 5
523 778 6
778 784 7
784 818 8
818 967 9
967 1042 10
1042 1198 9
1198 1246 8
1246 1515 7
1515 1618 6
1618 1761 5
1761 1831 4
1831 2091 3
2091 300000 2
1 6 277
2 49 493
3 32 1071
4 78 138
5 67 1014
6 93 383
7 9 1308
8 56 989
9 61 478
10 55 1074
11 37 1042
12 36 542
13 80 1442
14 41 240
15 9 1446
16 80 743
17 48 475
18 59 1380
19 93 294
20 55 494
21 15 358
22 73 488
23 23 832
24 32 1143
25 1 1337
26 77 802
27 90 1410
28 92 404
29 75 1495
30 90 290
31 58 1389
32 88 312
33 16 415
34 40 213
35 35 1371
36 31 1519
37 32 1015
38 48 432
39 5 419
40 72 922
41 43 916
42 39 1004
43 76 1492
44 10 1500
45 36 1417
46 25 691
47 98 1081
48 81 816
49 59 573
50 44 1266
51 83 753
52 85 619
53 43 847
54 91 227
55 17 1022
56 4 1012
57 29 1369
58 26 953
59 85 1268
60 31 1372
