NOP: 60
NINT: 17
0 304 2
304 320 3
320 552 4
552 606 5
606 660 6
660 914 7
914 974 8
974 1135 9
1135 1203 10
1203 1333 9
1333 1409 8
1409 1671 7
1671 1818 6
1818 1935 5
1935 2042 4
2042 2216 3
2216 300000 2
1 44 663
2 49 593
3 93 1265
4 13 1150
5 71 720
6 81 639
7 63 302
8 60 874
9 64 745
10 80 492
11 90 231
12 95 303
13 19 621
14 46 133
15 15 543
16 23 1133
17 26 382
18 76 1384
19 55 228
20 78 486
21 74 917
22 84 1274
23 47 1217
24 7 1304
25 13 259
26 36 437
27 18 669
28 17 1375
29 28 1025
30 42 1441
31 21 555
32 72 1241
33 92 124
34 46 769
35 56 460
36 22 1084
37 5 816
38 14 189
39 70 501
40 30 185
41 18 514
42 60 77
43 84 968
44 42 1517
45 81 1306
46 66 321
47 22 498
48 10 498
49 94 213
50 91 882
51 69 381
52 9 295
53 6 12
54 94 1363
55 99 147
56 48 369
57 36 1144
58 95 1316
59 21 481
60 60 681
