NOP: 60
NINT: 18
0 164 1
164 200 2
200 238 3
238 367 4
367 405 5
405 551 6
551 585 7
585 714 8
714 953 9
953 1131 10
1131 1353 9
1353 1475 8
1475 1658 7
1658 1863 6
1863 1909 5
1909 2172 4
2172 2440 3
2440 300000 2
1 7 1082
2 39 948
3 90 836
4 8 762
5 56 916
6 46 1120
7 53 833
8 48 855
9 47 1195
10 57 1074
11 90 1077
12 97 554
13 24 401
14 48 1049
15 29 1106
16 52 618
17 57 892
18 54 937
19 20 128
20 84 415
21 57 80
22 39 44
23 61 434
24 49 820
25 18 453
26 13 784
27 12 1128
28 44 502
29 54 752
30 68 242
31 30 510
32 61 224
33 57 797
34 27 34
35 92 303
36 20 1142
37 38 567
38 91 1237
39 27 196
40 36 1198
41 62 1080
42 25 1255
43 35 543
44 35 988
45 42 1344
46 10 384
47 7 295
48 13 861
49 68 1022
50 40 861
51 5 1343
52 94 201
53 37 938
54 64 1111
55 19 221
56 52 212
57 85 993
58 42 820
59 59 285
60 21 870
