NOP: 60
NINT: 19
0 236 1
236 239 2
239 494 3
494 652 4
652 747 5
747 818 6
818 1112 7
1112 1321 8
1321 1387 9
1387 1467 10
1467 1525 9
1525 1579 8
1579 1693 7
1693 1843 6
1843 1895 5
1895 2161 4
2161 2412 3
2412 2623 2
2623 300000 1
1 42 670
2 66 1404
3 25 634
4 84 1002
5 73 575
6 39 586
7 6 39
8 69 668
9 99 676
10 33 97
11 87 837
12 59 1281
13 41 369
14 75 488
15 17 159
16 1 769
17 73 247
18 89 1355
19 41 1133
20 9 415
21 21 1322
22 1 966
23 46 705
24 98 772
25 82 852
26 28 918
27 7 649
28 89 408
29 1 712
30 69 447
31 81 1000
32 70 952
33 99 1242
34 90 906
35 95 1169
36 25 62
37 13 1054
38 61 162
39 42 342
40 69 1410
41 87 365
42 75 1421
43 15 259
44 12 400
45 62 469
46 57 564
47 38 544
48 14 741
49 68 274
50 70 913
51 18 886
52 28 1104
53 5 768
54 33 1309
55 88 601
56 10 543
57 14 189
58 28 1070
59 32 315
60 72 1250
