NOP: 60
NINT: 19
0 216 1
216 285 2
285 384 3
384 388 4
388 571 5
571 614 6
614 738 7
738 879 8
879 1046 9
1046 1085 10
1085 1144 9
1144 1181 8
1181 1302 7
1302 1551 6
1551 1772 5
1772 1783 4
1783 1966 3
1966 2010 2
2010 300000 1
1 87 813
2 47 270
3 16 603
4 81 1018
5 34 730
6 81 1198
7 22 417
8 4 851
9 71 222
10 26 445
11 75 769
12 50 583
13 56 518
14 25 1249
15 26 510
16 4 782
17 56 874
18 42 1295
19 49 1017
20 20 1333
21 68 605
22 59 1424
23 80 986
24 83 117
25 48 97
26 12 655
27 89 792
28 60 969
29 35 1355
30 35 861
31 1 1076
32 37 963
33 54 316
34 63 932
35 30 1428
36 77 494
37 24 703
38 75 949
39 56 835
40 59 1225
41 32 1206
42 94 1087
43 14 910
44 26 142
45 61 366
46 90 729
47 86 504
48 70 1355
49 57 424
50 31 288
51 40 1296
52 73 405
53 10 44
54 3 1185
55 16 1271
56 59 478
57 49 610
58 78 506
59 45 174
60 24 1079
