NOP: 60
NINT: 18
0 11 1
11 194 2
194 267 3
267 358 4
358 456 5
456 484 6
484 693 7
693 730 8
730 735 9
735 971 10
971 1018 9
1018 1263 8
1263 1463 7
1463 1669 6
1669 1800 5
1800 1917 4
1917 2022 3
2022 300000 2
1 58 618
2 66 795
3 54 881
4 20 1055
5 46 699
6 11 213
7 50 148
8 78 293
9 38 446
10 57 1182
11 36 121
12 6 1217
13 41 570
14 22 1184
15 11 1000
16 94 1262
17 36 55
18 81 668
19 55 179
20 16 900
21 67 1208
22 22 412
23 80 480
24 3 765
25 56 928
26 86 1159
27 91 177
28 10 956
29 55 322
30 14 125
31 45 1279
32 75 137
33 84 1185
34 38 1053
35 10 124
36 25 1128
37 70 421
38 70 1107
39 61 380
40 36 925
41 75 296
42 52 514
43 52 568
44 49 1149
45 5 217
46 22 95
47 16 253
48 17 750
49 5 441
50 41 817
51 59 1278
52 16 892
53 11 1156
54 59 1266
55 56 1151
56 5 876
57 27 1007
58 24 62
59 79 448
60 43 629
