NOP: 60
NINT: 18
0 275 1
275 359 2
359 533 3
533 641 4
641 906 5
906 1065 6
1065 1250 7
1250 1358 8
1358 1491 9
1491 1559 10
1559 1611 9
1611 1690 8
1690 1975 7
1975 2122 6
2122 2298 5
2298 2309 4
2309 2434 3
2434 300000 2
1 59 1033
2 87 460
3 78 812
4 83 722
5 92 857
6 48 867
7 65 1008
8 98 1449
9 48 562
10 54 630
11 34 1059
12 10 38
13 51 1034
14 11 665
15 99 1330
16 95 799
17 21 531
18 57 1404
19 64 1203
20 8 353
21 13 1220
22 47 83
23 40 1444
24 55 1056
25 94 1028
26 57 906
27 94 634
28 58 1588
29 8 577
30 64 443
31 74 1373
32 45 1558
33 51 1428
34 35 303
35 70 1105
36 35 47
37 37 1377
38 88 998
39 87 519
40 82 1131
41 32 621
42 3 1289
43 78 1096
44 20 1168
45 29 667
46 50 111
47 10 886
48 99 1296
49 86 1616
50 62 1502
51 95 1300
52 74 831
53 71 713
54 35 1075
55 37 249
56 6 103
57 29 1191
58 64 67
59 72 105
60 35 58
