NOP: 60
NINT: 19
0 223 1
223 418 2
418 659 3
659 834 4
834 909 5
909 1008 6
1008 1206 7
1206 1288 8
1288 1456 9
1456 1664 10
1664 1842 9
1842 2118 8
2118 2197 7
2197 2248 6
2248 2482 5
2482 2555 4
2555 2729 3
2729 3014 2
3014 300000 1
1 80 1179
2 84 884
3 55 351
4 78 768
5 65 446
6 79 714
7 64 403
8 11 771
9 83 115
10 83 1011
11 88 1279
12 96 1260
13 71 889
14 23 336
15 75 996
16 84 984
17 28 134
18 99 526
19 37 1435
20 54 916
21 71 328
22 7 598
23 24 1492
24 58 674
25 5 806
26 76 545
27 98 451
28 35 1412
29 58 1281
30 99 256
31 38 300
32 42 884
33 74 1412
34 58 451
35 78 1258
36 8 819
37 96 299
38 55 1433
39 26 1307
40 11 571
41 89 635
42 32 1103
43 17 227
44 14 1000
45 12 1048
46 18 693
47 56 1068
48 22 1154
49 11 97
50 6 653
51 29 360
52 66 1079
53 45 676
54 68 1451
55 16 892
56 46 658
57 76 1141
58 88 1123
59 68 946
60 52 1097
