NOP: 60
NINT: 18
0 49 2
49 177 3
177 305 4
305 455 5
455 487 6
487 602 7
602 631 8
631 673 9
673 808 10
808 921 9
921 1034 8
1034 1162 7
1162 1434 6
1434 1678 5
1678 1940 4
1940 2118 3
2118 2143 2
2143 300000 1
1 18 403
2 59 662
3 58 319
4 18 984
5 55 973
6 94 882
7 15 613
8 62 973
9 31 994
10 50 1183
11 84 186
12 30 1078
13 43 866
14 57 1449
15 10 243
16 64 267
17 93 261
18 9 969
19 12 358
20 28 698
21 27 641
22 68 311
23 40 245
24 26 1148
25 92 650
26 80 1270
27 94 148
28 6 676
29 4 151
30 26 1127
31 82 1252
32 93 893
33 63 1342
34 39 424
35 50 1343
36 20 317
37 22 600
38 96 761
39 79 200
40 40 799
41 26 1305
42 64 549
43 4 1050
44 38 1082
45 27 1257
46 18 1323
47 2 15
48 81 268
49 92 163
50 19 171
51 23 166
52 96 1298
53 64 484
54 94 773
55 34 86
56 68 697
57 73 471
58 35 242
59 87 1442
60 42 1121
