NOP: 60
NINT: 18
0 287 1
287 473 2
473 657 3
657 774 4
774 841 5
841 979 6
979 991 7
991 1214 8
1214 1397 9
1397 1572 10
1572 1782 9
1782 1880 8
1880 2092 7
2092 2262 6
2262 2336 5
2336 2574 4
2574 2757 3
2757 300000 2
1 25 657
2 54 604
3 24 566
4 88 483
5 35 245
6 40 1543
7 4 781
8 88 645
9 77 155
10 37 370
11 8 240
12 32 555
13 67 1079
14 61 426
15 60 70
16 89 1418
17 18 475
18 12 1475
19 80 1015
20 84 770
21 51 506
22 16 1097
23 5 1462
24 79 646
25 47 686
26 41 300
27 5 354
28 5 819
29 86 424
30 10 1223
31 53 268
32 81 681
33 68 317
34 59 653
35 26 604
36 95 1348
37 49 1538
38 29 1202
39 84 1510
40 81 1538
41 51 605
42 83 1026
43 78 1376
44 33 871
45 85 425
46 55 850
47 68 1451
48 4 147
49 26 396
50 27 877
51 47 1022
52 83 1097
53 63 1202
54 87 1388
55 88 138
56 80 908
57 93 1411
58 33 1572
59 77 795
60 35 361
