NOP: 60
NINT: 18
0 66 2
66 130 3
130 392 4
392 593 5
593 792 6
792 862 7
862 899 8
899 1159 9
1159 1195 10
1195 1382 9
1382 1685 8
1685 1889 7
1889 2070 6
2070 2115 5
2115 2135 4
2135 2253 3
2253 2347 2
2347 300000 1
1 55 386
2 4 1253
3 54 554
4 9 1478
5 98 886
6 48 101
7 31 115
8 39 683
9 54 855
10 20 1580
11 57 330
12 65 476
13 79 478
14 2 1220
15 11 918
16 80 1127
17 39 1498
18 83 550
19 6 1499
20 70 880
21 51 1295
22 61 343
23 54 831
24 26 850
25 76 463
26 23 1353
27 85 1199
28 85 248
29 88 542
30 28 1125
31 73 607
32 60 989
33 69 1225
34 64 1439
35 67 786
36 64 984
37 20 79
38 62 1140
39 39 1162
40 34 135
41 78 1492
42 86 623
43 44 313
44 74 363
45 26 1136
46 81 481
47 20 370
48 26 216
49 86 153
50 11 841
51 70 73
52 79 185
53 94 176
54 44 622
55 79 1381
56 56 867
57 78 947
58 53 1380
59 47 984
60 25 399
