NOP: 60
NINT: 18
0 223 1
223 380 2
380 452 3
452 522 4
522 661 5
661 679 6
679 842 7
842 1061 8
1061 1275 9
1275 1351 10
1351 1504 9
1504 1750 8
1750 1971 7
1971 2220 6
2220 2344 5
2344 2660 4
2660 2850 3
2850 300000 2
1 66 700
2 61 137
3 65 629
4 19 283
5 20 67
6 88 799
7 44 318
8 85 278
9 32 531
10 60 1351
11 24 1416
12 6 578
13 95 968
14 28 708
15 83 1176
16 41 117
17 53 528
18 61 1314
19 43 628
20 74 163
21 98 1178
22 95 267
23 18 1447
24 41 963
25 75 617
26 81 262
27 62 776
28 48 1493
29 20 627
30 69 1058
31 17 1283
32 79 1268
33 85 1428
34 57 1275
35 46 1418
36 65 1432
37 85 908
38 82 150
39 14 262
40 32 53
41 25 889
42 23 1108
43 95 677
44 55 744
45 80 1032
46 51 1102
47 77 1561
48 81 1388
49 17 1538
50 53 1549
51 18 995
52 52 1376
53 63 534
54 63 1222
55 13 813
56 11 1246
57 88 772
58 96 414
59 81 818
60 34 929
