NOP: 60
NINT: 18
0 268 2
268 347 3
347 639 4
639 909 5
909 911 6
911 1083 7
1083 1258 8
1258 1510 9
1510 1564 10
1564 1665 9
1665 1901 8
1901 2115 7
2115 2239 6
2239 2506 5
2506 2568 4
2568 2689 3
2689 2993 2
2993 300000 1
1 42 201
2 67 850
3 94 603
4 92 203
5 63 1274
6 9 1104
7 73 1448
8 37 571
9 39 1067
10 97 675
11 13 1018
12 17 733
13 26 1031
14 29 558
15 66 1209
16 7 1478
17 73 955
18 51 984
19 31 1208
20 82 1224
21 78 1213
22 93 356
23 98 128
24 90 182
25 68 71
26 89 1037
27 79 1348
28 80 1512
29 31 1114
30 64 403
31 54 989
32 53 666
33 34 92
34 45 1251
35 38 910
36 74 463
37 80 1415
38 43 256
39 32 782
40 2 1487
41 45 1539
42 79 1511
43 7 711
44 8 1178
45 62 899
46 45 1394
47 98 1480
48 44 482
49 72 437
50 59 1520
51 4 10
52 65 1504
53 24 1563
54 81 1281
55 23 1593
56 87 584
57 11 1590
58 24 1079
59 60 1016
60 69 1592
