NOP: 60
NINT: 18
0 290 1
290 586 2
586 695 3
695 819 4
819 1055 5
1055 1151 6
1151 1224 7
1224 1399 8
1399 1446 9
1446 1549 10
1549 1617 9
1617 1874 8
1874 2063 7
2063 2090 6
2090 2148 5
2148 2195 4
2195 2361 3
2361 300000 2
1 71 343
2 79 1427
3 85 625
4 49 1149
5 78 1044
6 10 981
7 19 127
8 73 807
9 5 75
10 11 1041
11 72 704
12 88 950
13 35 1484
14 4 1419
15 53 509
16 18 389
17 65 1097
18 32 638
19 46 346
20 51 1156
21 32 1508
22 39 1056
23 53 1409
24 80 617
25 60 551
26 65 781
27 26 1373
28 88 1265
29 83 758
30 81 1030
31 87 1039
32 59 1198
33 42 592
34 15 1147
35 30 1375
36 25 403
37 77 174
38 17 1254
39 74 1281
40 55 200
41 67 196
42 53 841
43 85 506
44 70 227
45 45 536
46 60 1195
47 41 252
48 26 1138
49 24 546
50 69 695
51 94 338
52 73 281
53 36 118
54 27 832
55 32 1323
56 31 145
57 54 316
58 19 259
59 49 1223
60 85 1389
