NOP: 60
NINT: 18
0 275 1
275 433 2
433 605 3
605 826 4
826 956 5
956 963 6
963 1031 7
1031 1069 8
1069 1193 9
1193 1382 10
1382 1511 9
1511 1640 8
1640 1731 7
1731 1983 6
1983 2032 5
2032 2206 4
2206 2334 3
2334 300000 2
1 10 1025
2 29 739
3 51 1283
4 76 564
5 28 558
6 72 217
7 21 1058
8 34 1273
9 33 784
10 47 876
11 40 840
12 72 895
13 67 1301
14 71 825
15 33 1136
16 23 390
17 45 640
18 31 1266
19 85 188
20 51 388
21 80 108
22 65 1495
23 46 438
24 83 617
25 31 418
26 21 1325
27 47 1227
28 76 522
29 49 1274
30 81 176
31 39 560
32 33 316
33 17 287
34 58 720
35 28 887
36 10 839
37 48 267
38 67 795
39 90 656
40 98 141
41 79 1233
42 20 427
43 74 251
44 47 623
45 61 769
46 31 1015
47 12 1306
48 71 1026
49 49 956
50 41 984
51 58 866
52 65 1243
53 71 1511
54 51 1223
55 87 223
56 21 974
57 76 1091
58 31 636
59 44 159
60 50 1196
