NOP: 60
NINT: 17
0 61 2
61 70 3
70 88 4
88 110 5
110 151 6
151 415 7
415 473 8
473 575 9
575 616 10
616 796 9
796 810 8
810 981 7
981 1190 6
1190 1333 5
1333 1564 4
1564 1599 3
1599 300000 2
1 10 1245
2 60 457
3 16 1304
4 21 587
5 97 118
6 40 83
7 76 302
8 71 1284
9 27 495
10 8 185
11 22 455
12 61 1283
13 43 1324
14 74 303
15 25 226
16 93 384
17 39 1177
18 48 726
19 14 334
20 18 760
21 68 285
22 35 507
23 82 301
24 4 687
25 12 114
26 28 852
27 50 1175
28 82 1080
29 30 235
30 45 911
31 70 1134
32 32 130
33 27 491
34 22 637
35 3 537
36 41 802
37 47 58
38 92 1298
39 69 355
40 22 1051
41 15 1130
42 6 1223
43 21 966
44 1 474
45 69 265
46 30 658
47 71 369
48 25 836
49 39 897
50 85 784
51 83 1069
52 12 382
53 45 680
54 90 1215
55 67 420
56 61 72
57 81 1227
58 19 643
59 35 607
60 91 274
