NOP: 60
NINT: 18
0 194 1
194 239 2
239 471 3
471 588 4
588 819 5
819 874 6
874 1046 7
1046 1205 8
1205 1271 9
1271 1458 10
1458 1530 9
1530 1697 8
1697 1722 7
1722 1874 6
1874 2020 5
2020 2120 4
2120 2292 3
2292 300000 2
1 26 869
2 37 957
3 89 1033
4 95 878
5 72 1049
6 29 128
7 7 509
8 76 753
9 60 1460
10 81 1208
11 48 83
12 92 96
13 94 264
14 62 1195
15 53 282
16 46 1437
17 52 1398
18 2 842
19 9 616
20 34 677
21 49 209
22 83 1269
23 39 137
24 56 882
25 72 637
26 24 364
27 20 1475
28 27 1474
29 67 1299
30 11 281
31 19 1314
32 96 1269
33 92 1084
34 61 227
35 72 1310
36 28 1213
37 83 983
38 33 411
39 4 916
40 77 718
41 98 716
42 97 433
43 94 1300
44 2 1242
45 44 1250
46 98 1337
47 15 539
48 48 928
49 54 368
50 33 823
51 88 1021
52 30 91
53 11 1053
54 40 1454
55 67 283
56 19 1267
57 43 401
58 10 106
59 77 446
60 6 1042
