NOP: 60
NINT: 19
0 145 1
145 312 2
312 576 3
576 686 4
686 950 5
950 1138 6
1138 1166 7
1166 1455 8
1455 1582 9
1582 1748 10
1748 1994 9
1994 2263 8
2263 2524 7
2524 2670 6
2670 2928 5
2928 3176 4
3176 3294 3
3294 3322 2
3322 300000 1
1 35 908
2 45 120
3 68 855
4 61 1364
5 92 633
6 28 1241
7 95 730
8 77 1014
9 89 1006
10 25 80
11 53 238
12 26 986
13 77 470
14 61 857
15 59 523
16 71 1441
17 16 1478
18 43 878
19 91 1226
20 30 231
21 73 407
22 36 697
23 59 904
24 57 807
25 18 478
26 9 1187
27 54 407
28 49 1525
29 78 405
30 72 537
31 19 56
32 65 1032
33 71 925
34 18 845
35 88 532
36 34 923
37 57 106
38 30 1341
39 43 941
40 70 607
41 14 1372
42 76 328
43 80 1191
44 3 429
45 56 762
46 70 982
47 47 426
48 62 674
49 23 1530
50 46 336
51 55 1133
52 61 1287
53 69 1470
54 63 106
55 28 918
56 15 983
57 62 130
58 34 51
59 27 745
60 62 1483
