NOP: 60
NINT: 17
0 259 2
259 334 3
334 354 4
354 458 5
458 720 6
720 863 7
863 1142 8
1142 1219 9
1219 1324 10
1324 1397 9
1397 1676 8
1676 1767 7
1767 1777 6
1777 1887 5
1887 2025 4
2025 2135 3
2135 300000 2
1 90 1433
2 40 1423
3 28 1263
4 41 534
5 36 1103
6 19 55
7 30 519
8 5 1444
9 1 1074
10 22 867
11 55 1224
12 2 744
13 64 685
14 93 429
15 28 1368
16 19 808
17 10 1432
18 60 609
19 66 971
20 91 957
21 85 954
22 54 869
23 25 1106
24 75 202
25 41 1174
26 20 273
27 34 356
28 59 1077
29 96 1454
30 64 326
31 37 502
32 9 1295
33 54 939
34 8 731
35 93 1145
36 86 1249
37 35 1239
38 74 459
39 30 1454
40 72 679
41 18 544
42 30 459
43 13 282
44 32 1281
45 11 375
46 90 1138
47 43 787
48 73 1109
49 6 1188
50 51 548
51 26 169
52 90 1317
53 49 1378
54 27 796
55 97 97
56 94 187
57 73 563
58 99 395
59 65 114
60 92 241
