NOP: 60
NINT: 18
0 126 1
126 303 2
303 406 3
406 555 4
555 767 5
767 1024 6
1024 1162 7
1162 1375 8
1375 1409 9
1409 1447 10
1447 1554 9
1554 1629 8
1629 1908 7
1908 1945 6
1945 2094 5
2094 2339 4
2339 2512 3
2512 300000 2
1 81 559
2 40 1139
3 91 293
4 50 215
5 66 614
6 2 1313
7 62 504
8 67 445
9 7 683
10 52 1218
11 8 955
12 90 1316
13 43 774
14 54 1426
15 45 453
16 72 984
17 67 430
18 2 85
19 8 190
20 25 1155
21 99 136
22 91 819
23 71 773
24 23 633
25 86 890
26 64 367
27 18 73
28 14 1055
29 80 412
30 39 512
31 27 1214
32 45 710
33 24 688
34 30 66
35 13 1134
36 76 990
37 28 35
38 67 388
39 23 537
40 68 1047
41 63 1043
42 75 400
43 18 1043
44 30 149
45 35 650
46 10 1104
47 9 955
48 6 1112
49 26 1239
50 45 160
51 57 965
52 99 1163
53 34 340
54 78 996
55 94 1288
56 58 909
57 82 605
58 64 768
59 15 346
60 70 346
