NOP: 60
NINT: 19
0 248 1
248 515 2
515 646 3
646 790 4
790 859 5
859 1043 6
1043 1179 7
1179 1198 8
1198 1414 9
1414 1534 10
1534 1700 9
1700 1905 8
1905 2027 7
2027 2123 6
2123 2249 5
2249 2294 4
2294 2509 3
2509 2736 2
2736 300000 1
1 10 507
2 45 696
3 11 1263
4 90 322
5 89 475
6 65 1169
7 22 125
8 84 789
9 2 888
10 14 575
11 90 1041
12 95 1154
13 24 1080
14 19 24
15 93 1254
16 75 615
17 1 1279
18 59 1190
19 13 1321
20 79 505
21 91 1002
22 60 376
23 3 941
24 14 1338
25 84 1107
26 81 850
27 1 1098
28 33 866
29 10 30
30 46 733
31 11 812
32 8 1324
33 32 728
34 90 1154
35 30 890
36 11 628
37 63 504
38 3 787
39 59 872
40 19 419
41 40 527
42 15 514
43 10 100
44 63 170
45 55 181
46 19 386
47 19 120
48 13 268
49 28 747
50 59 1111
51 85 600
52 15 577
53 30 377
54 61 814
55 51 530
56 98 1009
57 89 289
58 90 726
59 96 1048
60 58 133
