NOP: 60
NINT: 19
0 176 1
176 338 2
338 447 3
447 694 4
694 736 5
736 975 6
975 984 7
984 1078 8
1078 1263 9
1263 1418 10
1418 1656 9
1656 1731 8
1731 1817 7
1817 1923 6
1923 1976 5
1976 2033 4
2033 2134 3
2134 2394 2
2394 300000 1
1 36 77
2 3 845
3 34 722
4 73 1312
5 72 107
6 45 297
7 10 48
8 52 350
9 96 818
10 40 171
11 2 429
12 15 356
13 76 1094
14 2 1105
15 17 593
16 22 759
17 36 140
18 31 522
19 8 691
20 43 621
21 19 778
22 55 727
23 16 1002
24 24 1018
25 69 105
26 99 573
27 3 987
28 33 391
29 76 736
30 89 1020
31 50 478
32 13 534
33 23 1218
34 55 987
35 5 651
36 78 698
37 70 1276
38 69 776
39 50 485
40 95 951
41 45 1004
42 1 1130
43 56 903
44 14 1153
45 18 1251
46 73 140
47 44 777
48 93 118
49 87 585
50 62 573
51 67 1008
52 87 630
53 1 1214
54 1 928
55 54 508
56 44 1248
57 16 1306
58 76 932
59 15 299
60 98 399
