NOP: 60
NINT: 18
0 167 2
167 385 3
385 402 4
402 604 5
604 684 6
684 811 7
811 1091 8
1091 1134 9
1134 1435 10
1435 1488 9
1488 1600 8
1600 1864 7
1864 2126 6
2126 2248 5
2248 2257 4
2257 2491 3
2491 2755 2
2755 300000 1
1 5 171
2 80 132
3 73 1308
4 29 1052
5 48 1242
6 51 758
7 97 1471
8 48 1550
9 75 932
10 84 1006
11 10 240
12 50 871
13 8 168
14 94 942
15 5 564
16 81 1457
17 81 159
18 14 291
19 81 589
20 32 1096
21 94 1039
22 92 1427
23 47 202
24 87 1175
25 37 1135
26 51 1523
27 32 1026
28 26 1280
29 84 920
30 60 1448
31 23 1314
32 46 542
33 78 601
34 86 361
35 14 1188
36 21 629
37 3 515
38 41 711
39 46 238
40 21 378
41 11 129
42 82 904
43 44 751
44 11 310
45 92 245
46 89 1500
47 90 604
48 88 1005
49 83 479
50 21 567
51 51 711
52 19 1456
53 95 95
54 36 1506
55 60 72
56 22 109
57 74 310
58 55 1451
59 2 967
60 90 1131
