NOP: 60
NINT: 18
0 139 2
139 168 3
168 442 4
442 507 5
507 699 6
699 919 7
919 987 8
987 1073 9
1073 1215 10
1215 1249 9
1249 1532 8
1532 1701 7
1701 1992 6
1992 2284 5
2284 2508 4
2508 2753 3
2753 2845 2
2845 300000 1
1 67 1499
2 31 1323
3 13 272
4 15 1440
5 48 422
6 64 1351
7 56 89
8 62 1418
9 17 481
10 26 960
11 86 932
12 96 225
13 93 206
14 90 925
15 42 1436
16 95 595
17 5 619
18 99 1578
19 82 1070
20 53 619
21 28 1585
22 94 194
23 89 683
24 33 529
25 61 1097
26 69 1370
27 46 151
28 62 463
29 29 653
30 56 1505
31 9 57
32 10 18
33 24 1327
34 64 1320
35 84 322
36 38 262
37 52 1519
38 47 314
39 31 558
40 67 600
41 19 764
42 29 308
43 59 855
44 22 921
45 29 985
46 85 1321
47 85 95
48 29 266
49 39 1358
50 77 540
51 94 1397
52 65 945
53 83 1391
54 20 451
55 37 738
56 91 721
57 70 1377
58 22 226
59 90 1222
60 51 1596
