NOP: 60
NINT: 18
0 194 1
194 388 2
388 399 3
399 451 4
451 483 5
483 547 6
547 766 7
766 861 8
861 886 9
886 1180 10
1180 1339 9
1339 1527 8
1527 1689 7
1689 1803 6
1803 2052 5
2052 2094 4
2094 2195 3
2195 300000 2
1 31 775
2 20 91
3 98 973
4 30 638
5 11 710
6 39 1276
7 46 1389
8 45 647
9 26 1245
10 90 222
11 78 747
12 25 1094
13 79 1328
14 79 732
15 58 952
16 67 874
17 80 674
18 60 176
19 6 1028
20 11 678
21 94 1143
22 72 294
23 7 1219
24 74 1098
25 50 1252
26 84 1208
27 36 1357
28 6 281
29 70 1200
30 97 199
31 8 479
32 28 368
33 18 255
34 25 241
35 47 1212
36 64 1469
37 68 969
38 59 465
39 22 591
40 29 801
41 93 1273
42 45 1185
43 15 318
44 20 782
45 9 826
46 27 432
47 2 433
48 89 1020
49 56 1284
50 56 482
51 62 211
52 86 1262
53 47 212
54 27 454
55 70 900
56 40 879
57 95 1149
58 55 1374
59 77 311
60 95 952
