NOP: 60
NINT: 18
0 16 1
16 84 2
84 191 3
191 367 4
367 564 5
564 654 6
654 779 7
779 865 8
865 1123 9
1123 1376 10
1376 1445 9
1445 1681 8
1681 1684 7
1684 1989 6
1989 2078 5
2078 2140 4
2140 2181 3
2181 300000 2
1 19 1480
2 43 1032
3 78 1508
4 79 240
5 72 1217
6 92 1469
7 80 643
8 1 1107
9 92 1371
10 72 197
11 23 1231
12 71 1509
13 56 940
14 87 695
15 85 1439
16 84 984
17 78 117
18 57 1532
19 80 433
20 55 1024
21 62 169
22 66 1063
23 54 67
24 72 1196
25 4 151
26 94 652
27 20 1168
28 80 477
29 55 1274
30 93 135
31 1 582
32 26 1285
33 33 446
34 78 958
35 38 732
36 41 683
37 55 1392
38 39 543
39 62 141
40 70 667
41 90 347
42 96 1246
43 20 635
44 10 1252
45 11 39
46 12 1147
47 21 603
48 12 1258
49 75 468
50 71 108
51 10 479
52 54 1030
53 96 1101
54 18 626
55 30 1327
56 1 63
57 48 121
58 45 675
59 52 1359
60 14 604
