NOP: 60
NINT: 19
0 77 1
77 321 2
321 563 3
563 722 4
722 997 5
997 1286 6
1286 1396 7
1396 1397 8
1397 1522 9
1522 1693 10
1693 1803 9
1803 1871 8
1871 1984 7
1984 2096 6
2096 2316 5
2316 2348 4
2348 2414 3
2414 2520 2
2520 300000 1
1 89 1284
2 69 1597
3 9 1105
4 91 1736
5 23 1043
6 28 374
7 47 874
8 55 178
9 98 1743
10 32 1668
11 46 1034
12 39 666
13 71 639
14 73 224
15 83 216
16 81 1321
17 65 1367
18 2 1050
19 36 1613
20 47 1073
21 75 1160
22 20 927
23 80 457
24 86 1291
25 48 402
26 81 152
27 7 362
28 57 843
29 71 1571
30 85 399
31 69 1037
32 99 546
33 89 876
34 99 1385
35 37 1657
36 90 1718
37 37 1405
38 60 715
39 64 169
40 62 506
41 4 402
42 94 581
43 10 243
44 60 1379
45 97 999
46 81 1449
47 87 321
48 19 750
49 85 900
50 51 848
51 49 1015
52 22 596
53 52 1686
54 79 1531
55 43 1643
56 78 436
57 86 1088
58 38 1058
59 54 158
60 25 1674
