NOP: 60
NINT: 18
0 240 2
240 483 3
483 712 4
712 918 5
918 1140 6
1140 1379 7
1379 1633 8
1633 1772 9
1772 1989 10
1989 2150 9
2150 2302 8
2302 2325 7
2325 2386 6
2386 2469 5
2469 2579 4
2579 2748 3
2748 2768 2
2768 300000 1
1 66 1171
2 51 1367
3 31 745
4 38 107
5 97 586
6 1 1318
7 54 361
8 45 1457
9 72 1379
10 84 886
11 42 77
12 51 1149
13 74 790
14 32 888
15 11 318
16 8 1018
17 25 612
18 9 228
19 90 92
20 39 337
21 8 627
22 52 1463
23 73 1313
24 10 1489
25 19 454
26 64 157
27 31 36
28 82 852
29 89 1346
30 18 747
31 99 1057
32 71 1102
33 85 1031
34 55 495
35 65 1363
36 28 1178
37 12 517
38 98 231
39 55 132
40 98 654
41 92 728
42 67 1480
43 66 1072
44 22 194
45 49 1180
46 70 1065
47 26 118
48 25 790
49 56 1201
50 69 218
51 81 1067
52 65 100
53 27 418
54 52 1515
55 30 805
56 34 1116
57 72 169
58 7 164
59 93 1374
60 25 805
