NOP: 60
NINT: 18
0 149 2
149 404 3
404 692 4
692 765 5
765 913 6
913 1188 7
1188 1448 8
1448 1727 9
1727 1865 10
1865 2031 9
2031 2129 8
2129 2147 7
2147 2405 6
2405 2492 5
2492 2702 4
2702 2709 3
2709 2918 2
2918 300000 1
1 83 382
2 79 598
3 35 823
4 72 130
5 72 1141
6 55 950
7 34 1253
8 45 1139
9 58 1415
10 31 1261
11 21 637
12 40 1573
13 30 897
14 64 768
15 46 171
16 39 553
17 63 219
18 51 525
19 60 224
20 60 173
21 85 1288
22 19 859
23 67 575
24 93 1080
25 67 1558
26 94 1196
27 8 1161
28 29 1272
29 6 1078
30 90 1034
31 57 1506
32 51 997
33 11 133
34 9 597
35 62 1427
36 64 1348
37 92 150
38 14 208
39 89 772
40 72 1610
41 12 342
42 94 560
43 51 1374
44 42 465
45 98 378
46 94 272
47 16 22
48 6 193
49 39 82
50 56 1540
51 67 1386
52 18 1244
53 58 1486
54 99 165
55 96 742
56 43 986
57 83 177
58 74 813
59 64 540
60 28 1011
