NOP: 60
NINT: 18
0 48 1
48 89 2
89 368 3
368 434 4
434 540 5
540 633 6
633 688 7
688 996 8
996 1272 9
1272 1386 10
1386 1650 9
1650 1712 8
1712 1974 7
1974 2024 6
2024 2314 5
2314 2447 4
2447 2577 3
2577 300000 2
1 84 1550
2 20 242
3 17 249
4 49 1100
5 65 827
6 35 421
7 67 699
8 35 305
9 69 1543
10 10 1402
11 56 1459
12 25 611
13 40 492
14 90 664
15 95 1031
16 33 1040
17 95 99
18 59 1363
19 41 163
20 31 1504
21 51 938
22 82 1170
23 13 598
24 23 1461
25 79 671
26 96 1445
27 11 653
28 13 350
29 58 400
30 16 28
31 82 535
32 42 1426
33 87 979
34 81 1004
35 14 676
36 52 1286
37 74 661
38 6 498
39 72 179
40 55 119
41 64 162
42 42 231
43 59 1114
44 74 1152
45 52 267
46 41 459
47 66 1012
48 49 267
49 69 1056
50 93 1072
51 23 470
52 24 130
53 39 191
54 31 729
55 38 278
56 89 570
57 96 1547
58 28 1018
59 77 1368
60 29 957
