NOP: 60
NINT: 17
0 277 2
277 342 3
342 412 4
412 633 5
633 822 6
822 950 7
950 1035 8
1035 1287 9
1287 1395 10
1395 1527 9
1527 1733 8
1733 1991 7
1991 2239 6
2239 2390 5
2390 2524 4
2524 2814 3
2814 300000 2
1 81 130
2 58 625
3 83 1387
4 89 876
5 87 652
6 74 1662
7 50 574
8 61 1233
9 15 1529
10 46 956
11 61 1200
12 49 626
13 56 1165
14 74 1019
15 55 423
16 89 182
17 83 140
18 81 684
19 10 1122
20 78 771
21 99 665
22 59 1636
23 26 890
24 92 1234
25 55 244
26 73 255
27 86 967
28 12 87
29 66 213
30 64 530
31 92 202
32 2 507
33 1 1009
34 66 97
35 45 430
36 75 673
37 64 1574
38 94 633
39 56 111
40 86 1328
41 68 1672
42 52 177
43 5 41
44 57 744
45 6 905
46 83 447
47 14 1125
48 13 680
49 12 1406
50 57 630
51 22 839
52 30 657
53 9 1339
54 95 467
55 8 67
56 29 279
57 78 1310
58 78 860
59 78 1310
60 57 1165
