NOP: 60
NINT: 19
0 272 1
272 391 2
391 411 3
411 579 4
579 766 5
766 1018 6
1018 1338 7
1338 1441 8
1441 1478 9
1478 1729 10
1729 2005 9
2005 2195 8
2195 2435 7
2435 2495 6
2495 2730 5
2730 2883 4
2883 3180 3
3180 3325 2
3325 300000 1
1 11 764
2 79 913
3 70 811
4 75 1565
5 18 569
6 15 1263
7 7 1337
8 83 208
9 78 1262
10 76 1364
11 43 655
12 59 1137
13 36 1552
14 50 1581
15 88 1237
16 43 1575
17 66 999
18 80 785
19 63 412
20 31 1576
21 39 392
22 13 1567
23 4 739
24 81 1368
25 26 1209
26 49 1420
27 32 696
28 17 1573
29 16 1249
30 37 1025
31 62 663
32 20 1199
33 87 1331
34 79 1177
35 77 1078
36 40 805
37 40 111
38 28 377
39 70 611
40 78 1600
41 53 1172
42 4 1293
43 77 298
44 94 168
45 76 577
46 84 561
47 99 425
48 83 882
49 76 572
50 57 655
51 10 1077
52 7 911
53 85 511
54 98 1266
55 45 1256
56 71 490
57 65 1378
58 21 1512
59 63 1259
60 74 370
