NOP: 60
NINT: 19
0 215 1
215 319 2
319 498 3
498 749 4
749 924 5
924 938 6
938 1195 7
1195 1234 8
1234 1260 9
1260 1522 10
1522 1733 9
1733 1935 8
1935 2083 7
2083 2290 6
2290 2497 5
2497 2704 4
2704 2800 3
2800 2865 2
2865 300000 1
1 25 457
2 55 983
3 22 862
4 85 394
5 81 1277
6 41 739
7 44 629
8 49 660
9 83 1333
10 5 487
11 47 1086
12 1 1126
13 79 659
14 5 298
15 99 835
16 36 763
17 39 1026
18 2 217
19 17 691
20 42 1130
21 21 679
22 46 521
23 47 530
24 48 682
25 50 372
26 28 1336
27 17 805
28 13 1185
29 94 1206
30 3 304
31 87 322
32 6 358
33 5 778
34 41 774
35 10 25
36 71 779
37 86 713
38 45 861
39 50 60
40 47 623
41 37 997
42 4 1248
43 4 710
44 88 199
45 40 868
46 76 901
47 69 124
48 3 391
49 92 1231
50 92 1036
51 94 358
52 29 172
53 88 828
54 71 179
55 45 1282
56 26 615
57 14 458
58 70 801
59 34 208
60 85 264
