NOP: 60
NINT: 18
0 33 1
33 109 2
109 118 3
118 278 4
278 390 5
390 640 6
640 645 7
645 695 8
695 871 9
871 895 10
895 1054 9
1054 1313 8
1313 1498 7
1498 1524 6
1524 1811 5
1811 1873 4
1873 2054 3
2054 300000 2
1 38 925
2 76 1339
3 94 1346
4 84 1263
5 1 1434
6 10 272
7 51 644
8 83 1016
9 68 599
10 90 122
11 91 1189
12 14 1303
13 65 86
14 87 409
15 80 1092
16 12 1089
17 81 812
18 20 208
19 97 222
20 74 818
21 1 1437
22 38 226
23 22 966
24 98 325
25 4 1353
26 38 1008
27 42 190
28 3 912
29 97 603
30 93 334
31 23 854
32 54 507
33 63 722
34 4 636
35 39 953
36 85 750
37 21 81
38 51 756
39 39 750
40 14 1343
41 47 358
42 94 1153
43 83 1254
44 85 264
45 15 782
46 68 1378
47 45 166
48 79 1204
49 7 931
50 54 1272
51 49 176
52 13 259
53 52 133
54 20 692
55 22 325
56 47 1084
57 57 74
58 2 1303
59 47 775
60 2 500
