NOP: 60
NINT: 17
0 218 2
218 480 3
480 527 4
527 641 5
641 881 6
881 1018 7
1018 1049 8
1049 1109 9
1109 1114 10
1114 1329 9
1329 1489 8
1489 1663 7
1663 1832 6
1832 2057 5
2057 2293 4
2293 2524 3
2524 300000 2
1 1 647
2 92 645
3 15 877
4 7 102
5 36 53
6 10 509
7 86 688
8 70 1087
9 13 835
10 93 533
11 74 1250
12 18 1242
13 58 709
14 9 62
15 68 829
16 55 1202
17 25 754
18 43 46
19 3 1132
20 21 678
21 43 167
22 72 138
23 43 175
24 86 773
25 23 1113
26 4 115
27 25 259
28 92 237
29 7 148
30 57 1227
31 19 1190
32 48 1189
33 31 570
34 34 934
35 16 1235
36 32 302
37 49 472
38 91 339
39 90 1011
40 66 587
41 97 178
42 31 533
43 70 76
44 46 1280
45 44 1165
46 35 51
47 29 988
48 17 984
49 41 538
50 10 891
51 2 168
52 17 460
53 94 202
54 53 672
55 26 744
56 51 1102
57 91 175
58 14 148
59 77 514
60 69 221
