NOP: 60
NINT: 17
0 145 2
145 241 3
241 474 4
474 638 5
638 915 6
915 1140 7
1140 1313 8
1313 1604 9
1604 1623 10
1623 1890 9
1890 2176 8
2176 2446 7
2446 2584 6
2584 2623 5
2623 2843 4
2843 2931 3
2931 300000 2
1 4 922
2 4 1318
3 20 1287
4 79 1408
5 32 249
6 25 410
7 91 1041
8 30 618
9 8 650
10 62 523
11 54 94
12 89 138
13 58 1395
14 1 913
15 6 882
16 73 1379
17 97 468
18 96 457
19 30 1160
20 29 149
21 97 1445
22 87 1456
23 90 177
24 49 412
25 86 1295
26 76 304
27 92 413
28 74 1253
29 91 1044
30 74 187
31 65 248
32 52 302
33 18 633
34 67 1003
35 72 452
36 35 1317
37 34 226
38 71 1165
39 22 1184
40 57 765
41 83 373
42 31 937
43 43 460
44 34 985
45 62 665
46 55 623
47 57 530
48 38 813
49 10 1027
50 73 1275
51 58 1379
52 55 277
53 17 763
54 18 1388
55 7 1536
56 95 1208
57 21 827
58 69 453
59 62 203
60 21 1272
