NOP: 60
NINT: 18
0 249 1
249 268 2
268 540 3
540 577 4
577 738 5
738 811 6
811 839 7
839 1104 8
1104 1262 9
1262 1349 10
1349 1498 9
1498 1613 8
1613 1894 7
1894 1919 6
1919 2218 5
2218 2356 4
2356 2604 3
2604 300000 2
1 99 297
2 38 1388
3 69 954
4 56 845
5 31 306
6 17 787
7 24 1261
8 74 908
9 68 694
10 72 703
11 17 1494
12 9 176
13 16 1344
14 11 378
15 99 406
16 36 1391
17 22 726
18 47 581
19 87 1434
20 85 1139
21 16 117
22 74 703
23 10 1481
24 2 591
25 47 1094
26 41 158
27 90 983
28 74 736
29 38 1202
30 77 621
31 13 1386
32 20 99
33 73 331
34 79 1205
35 74 1256
36 70 796
37 73 295
38 99 1395
39 33 639
40 54 1388
41 78 665
42 38 267
43 66 1323
44 11 272
45 19 910
46 82 931
47 41 568
48 7 240
49 34 241
50 68 1501
51 78 830
52 23 1035
53 84 1454
54 42 528
55 33 150
56 74 924
57 88 1063
58 84 560
59 53 479
60 9 148
