NOP: 60
NINT: 17
0 255 2
255 536 3
536 673 4
673 830 5
830 836 6
836 977 7
977 1153 8
1153 1200 9
1200 1202 10
1202 1298 9
1298 1560 8
1560 1589 7
1589 1728 6
1728 1986 5
1986 2039 4
2039 2185 3
2185 300000 2
1 67 569
2 8 755
3 48 111
4 16 430
5 87 159
6 96 494
7 12 804
8 41 792
9 10 1316
10 95 983
11 63 1253
12 7 1278
13 9 1332
14 43 588
15 34 1000
16 23 320
17 85 1103
18 52 364
19 6 1134
20 15 1061
21 2 1263
22 19 317
23 17 88
24 91 1196
25 53 1156
26 68 237
27 44 179
28 9 230
29 80 252
30 62 1338
31 46 843
32 58 960
33 82 1467
34 37 354
35 69 233
36 63 865
37 92 185
38 28 1098
39 86 1164
40 44 1051
41 78 1406
42 28 208
43 74 253
44 16 544
45 79 1024
46 85 1364
47 52 510
48 91 1460
49 7 1244
50 21 1069
51 53 490
52 92 1318
53 75 1125
54 38 265
55 27 635
56 88 1188
57 59 719
58 80 389
59 22 744
60 59 1353
