NOP: 60
NINT: 18
0 35 1
35 179 2
179 291 3
291 515 4
515 767 5
767 861 6
861 938 7
938 1211 8
1211 1450 9
1450 1489 10
1489 1568 9
1568 1701 8
1701 1923 7
1923 2104 6
2104 2111 5
2111 2148 4
2148 2199 3
2199 300000 2
1 94 143
2 59 190
3 45 1228
4 92 663
5 10 903
6 58 1118
7 43 1154
8 32 583
9 47 272
10 21 386
11 3 232
12 45 831
13 46 997
14 81 496
15 31 1312
16 36 62
17 36 1204
18 79 569
19 78 1032
20 46 682
21 36 740
22 4 389
23 20 1232
24 23 928
25 38 65
26 33 612
27 19 859
28 54 972
29 3 1276
30 59 844
31 48 1128
32 86 811
33 81 1121
34 69 472
35 64 876
36 54 785
37 35 352
38 7 1047
39 2 1092
40 62 1308
41 41 764
42 89 348
43 31 58
44 52 421
45 24 248
46 66 508
47 83 628
48 28 181
49 82 526
50 21 1009
51 57 1212
52 49 615
53 37 979
54 80 297
55 83 625
56 5 1130
57 72 132
58 35 285
59 20 1279
60 55 708
